uri,name,valence,energy,speechiness,acousticness,instrumentalness,
spotify:track:2Ex8HzH7dUOAiQeOkfAGuN,PLACEHOLDER: 6342,0.491,0.483,0.0332,0.807,,
spotify:track:3u3W95qs2ORC9OXc3H6vfX,PLACEHOLDER: 6343,0.0762,0.408,0.0328,0.527,,
spotify:track:3L7vdTiD4J8xdEuuX2yGAw,PLACEHOLDER: 6344,0.962,0.442,0.0303,0.336,,
spotify:track:0zEWsjRExootelrvJlOAI1,PLACEHOLDER: 6345,0.272,0.502,0.0342,0.388,,
spotify:track:3inZ7N0b3V4lv2U3bXUwc4,PLACEHOLDER: 6346,0.134,0.462,0.0296,0.676,,
spotify:track:66cuLvkHsW7dNkfNk6gQP9,PLACEHOLDER: 6347,0.37,0.675,0.029,0.265,,
spotify:track:24IBj0Hadb7cFWYB2lZdyz,PLACEHOLDER: 6348,0.511,0.642,0.0553,0.0313,,
spotify:track:0RPkqS7H5Lk4DnKyNEfd7y,PLACEHOLDER: 6349,0.428,0.682,0.0993,0.0205,,
spotify:track:5PZo9NMyNLxOlpEFoYo611,PLACEHOLDER: 6350,0.642,0.967,0.0657,0.000507,,
spotify:track:21AlMs9z1sGHnGdWFA7Lm5,PLACEHOLDER: 6351,0.579,0.741,0.292,0.0645,,
spotify:track:6uopUHPa4WVMlA6QDT1Qqa,PLACEHOLDER: 6352,0.23,0.747,0.0386,0.00121,,
spotify:track:6qEgn7WHwQUZhWJ4dBSpR9,PLACEHOLDER: 6353,0.45,0.907,0.139,0.000218,,
spotify:track:1vV3KL5bDNfUlD83DiiqYX,PLACEHOLDER: 6354,0.671,0.607,0.0602,0.07,,
spotify:track:3vmY5A0oVZvOgNW4DBNSyQ,PLACEHOLDER: 6355,0.0695,0.943,0.0566,0.108,,
spotify:track:3VdzKymHyCA7OQdUiDREKF,PLACEHOLDER: 6356,0.0399,0.319,0.0372,0.528,,
spotify:track:1vMnUuz3iSTaI1XGwVEJUI,PLACEHOLDER: 6357,0.445,0.898,0.0363,0.00394,,
spotify:track:3GuDmKOyg1HluMcYe09TOc,PLACEHOLDER: 6358,0.0976,0.541,0.0647,0.783,,
spotify:track:5VJUqkCGq1zzQmlJevegYh,PLACEHOLDER: 6359,0.962,0.805,0.0467,0.132,,
spotify:track:2ENDrs2ANLaWQv8ntHdznp,PLACEHOLDER: 6360,0.26,0.728,0.0346,0.159,,
spotify:track:26rdOwwjC2UnweK3xeS58u,PLACEHOLDER: 6361,0.69,0.827,0.0734,0.000704,,
spotify:track:7tv22srFlT75azycgnkV8M,PLACEHOLDER: 6362,0.41,0.636,0.0509,0.294,,
spotify:track:0SZ3Aj4UnQYA5aZhZWDuUU,PLACEHOLDER: 6363,0.377,0.6,0.0485,0.00819,,
spotify:track:6UCb3me83cyCV19sjvucte,PLACEHOLDER: 6364,0.588,0.893,0.0636,0.15,,
spotify:track:6s8VxXXcmXNi3Xz9SP2cR3,PLACEHOLDER: 6365,0.572,0.179,0.296,0.0122,,
spotify:track:6YZ5hllgBuuE2bjFE7cmsg,PLACEHOLDER: 6366,0.858,0.92,0.0443,0.0508,,
spotify:track:4XuK9jJP3mpYBq5qf68vfF,PLACEHOLDER: 6367,0.315,0.551,0.0611,0.00399,,
spotify:track:2tBFtrnooWaXd2xSUOda0s,PLACEHOLDER: 6368,0.337,0.718,0.554,0.444,,
spotify:track:3YACZanr217B5jR4X7m2Of,PLACEHOLDER: 6369,0.379,0.831,0.23,0.000796,,
spotify:track:1iLv1ieT9BZ3qsti9yTCnG,PLACEHOLDER: 6370,0.598,0.725,0.0676,0.574,,
spotify:track:4qRoQugv5b3Bg5K1DoDLeF,PLACEHOLDER: 6371,0.539,0.911,0.0594,0.0225,,
spotify:track:3lOok0REf4j3790abX26PR,PLACEHOLDER: 6372,0.383,0.662,0.0278,0.187,,
spotify:track:0ap8roQ4uPkqdbWjL4GXgm,PLACEHOLDER: 6373,0.235,0.101,0.0309,0.76,,
spotify:track:6QuKDTrv9tCK9F39H1QM7J,PLACEHOLDER: 6374,0.109,0.288,0.0296,0.156,,
spotify:track:00OY7B2Tod8sXcZOaK2dIj,PLACEHOLDER: 6375,0.356,0.608,0.0354,0.227,,
spotify:track:5lEyMg4GNKnMbaarvT4sRd,PLACEHOLDER: 6376,0.758,0.382,0.0267,0.491,,
spotify:track:0omvE2NOOY93oBxpn2yIIx,PLACEHOLDER: 6377,0.219,0.838,0.153,0.0003,,
spotify:track:3e2g5DCqmxTZy5Lc01mgeC,PLACEHOLDER: 6378,0.833,0.971,0.0442,0.0142,,
spotify:track:5kmOA4GG5o3lg7kaFPDfc8,PLACEHOLDER: 6379,0.681,0.659,0.249,0.159,,
spotify:track:2FdNZT2eO48SlVA0n9RGMb,PLACEHOLDER: 6380,0.675,0.837,0.299,0.0111,,
spotify:track:11sV5RZfZ4FEKz0TeFnvN6,PLACEHOLDER: 6381,0.423,0.748,0.0357,0.417,,
spotify:track:116hPWFxtRLHGTNYt24dA8,PLACEHOLDER: 6382,0.492,0.571,0.0281,0.615,,
spotify:track:2Bzl4gJVQm2stpJWj6n1tc,PLACEHOLDER: 6383,0.361,0.332,0.0389,0.652,,
spotify:track:2BX2njwutbKutDcLVFiqUU,PLACEHOLDER: 6384,0.517,0.627,0.0756,0.235,,
spotify:track:4zxd4tiXPlWMqoJltbVTbE,PLACEHOLDER: 6385,0.243,0.144,0.0365,0.912,,
spotify:track:5Wz9a5T5T3JgVDxMpX9BFu,PLACEHOLDER: 6386,0.145,0.302,0.033,0.433,,
spotify:track:02sDcMNkzQPHWt6C7R0YBt,PLACEHOLDER: 6387,0.653,0.715,0.0527,0.00172,,
spotify:track:5LDGG8mzg9k4Nhi8HavI6s,PLACEHOLDER: 6388,0.495,0.841,0.189,0.0186,,
spotify:track:2rkNCqlrLDyNeGFe3hhcbf,PLACEHOLDER: 6389,0.964,0.637,0.0332,0.279,,
spotify:track:5DoGCnGoFglf9FBCfq5mVb,PLACEHOLDER: 6390,0.316,0.979,0.124,0.000146,,
spotify:track:5T2j8FyNrBfuqKesaF46eI,PLACEHOLDER: 6391,0.141,0.636,0.0347,0.00308,,
spotify:track:5Zc4uGmKEQ3G0vCKSF1WWs,PLACEHOLDER: 6392,0.0751,0.0647,0.0438,0.837,,
spotify:track:0kBK5JmObrCZw4OfcwvsWL,PLACEHOLDER: 6393,0.233,0.394,0.0243,0.637,,
spotify:track:3tY6QzZAdlghPNfhlgtLIg,PLACEHOLDER: 6394,0.81,0.64,0.169,0.0431,,
spotify:track:2tjqgiScVM3VoZBYGPC2Dm,PLACEHOLDER: 6395,0.434,0.898,0.0503,0.0885,,
spotify:track:6inLMklGrqNv4aBMG7yUOW,PLACEHOLDER: 6396,0.475,0.926,0.0726,0.000706,,
spotify:track:6akA6K3koUfyu1atnByNDr,PLACEHOLDER: 6397,0.961,0.903,0.0727,0.394,,
spotify:track:54u01HJsbqxpi2TcbGosW5,PLACEHOLDER: 6398,0.888,0.904,0.0525,9.85E-05,,
spotify:track:500XjFuAZEBODSL6boVKbx,PLACEHOLDER: 6399,0.548,0.942,0.154,3.93E-05,,
spotify:track:680OZaJ0CtOcAStekiRubR,PLACEHOLDER: 6400,0.821,0.728,0.194,0.715,,
spotify:track:3mh4dy998jFwiXaAwYsFpX,PLACEHOLDER: 6401,0.51,0.86,0.0747,0.000149,,
spotify:track:3Vv1jXAgQxXRqihuP9HCcR,PLACEHOLDER: 6402,0.709,0.958,0.0852,0.000134,,
spotify:track:3zS4TjO1s3YcxvP0qQIDgL,PLACEHOLDER: 6403,0.753,0.466,0.0939,0.678,,
spotify:track:7HC3sppue0re7HPfo5zscF,PLACEHOLDER: 6404,0.496,0.727,0.039,0.00247,,
spotify:track:3ckZMlpksayUwg8pY7tysG,PLACEHOLDER: 6405,0.154,0.128,0.037,0.625,,
spotify:track:4QhBvbzk0ti2ClGrd6miSc,PLACEHOLDER: 6406,0.376,0.445,0.0376,0.883,,
spotify:track:20YYoXu4EjU6mXD54H7DcH,PLACEHOLDER: 6407,0.194,0.757,0.0579,0.00624,,
spotify:track:5KLZDzUwTvJmNV3t5bjBCs,PLACEHOLDER: 6408,0.36,0.607,0.0282,0.794,,
spotify:track:39pi3befT3TZ6bSVaolMVm,PLACEHOLDER: 6409,0.324,0.238,0.0367,0.909,,
spotify:track:0oyn3MXrbKGFSke65PczCk,PLACEHOLDER: 6410,0.221,0.209,0.0295,0.892,,
spotify:track:5CgihnZO9To8wj7ALOoTPD,PLACEHOLDER: 6411,0.841,0.952,0.051,0.00301,,
spotify:track:3BH0Iyckap1EmbrDCg1ksx,PLACEHOLDER: 6412,0.499,0.941,0.161,0.00199,,
spotify:track:1X4Ntw6Lbaa1ACgilCqMpr,PLACEHOLDER: 6413,0.553,0.95,0.0768,1.21E-05,,
spotify:track:69Lq3BWssbLhf4QDRtFY51,PLACEHOLDER: 6414,0.173,0.852,0.0632,0.0134,,
spotify:track:3ifiDvz3H2P3mfnkfRxpd0,PLACEHOLDER: 6415,0.825,0.473,0.432,0.189,,
spotify:track:48YkpE5enOln5c7jXSTuHL,PLACEHOLDER: 6416,0.593,0.769,0.0713,0.14,,
spotify:track:2KjjMi9dv8Qfk6UO9yN1mv,PLACEHOLDER: 6417,0.553,0.755,0.373,0.535,,
spotify:track:24fz4qboHI3brjVrvtkdcm,PLACEHOLDER: 6418,0.0379,0.402,0.0581,0.586,,
spotify:track:2pAkcs4jk7IPndqRivRZRL,PLACEHOLDER: 6419,0.662,0.854,0.0604,0.113,,
spotify:track:5ioLRbsBdpoWlaFE1HhTPy,PLACEHOLDER: 6420,0.398,0.527,0.0283,0.00258,,
spotify:track:0b6enfA7mUL2qB6WO8yZ04,PLACEHOLDER: 6421,0.798,0.781,0.0721,0.409,,
spotify:track:70PR7KIOySkZ7KI5I8MM4n,PLACEHOLDER: 6422,0.651,0.739,0.0412,0.0598,,
spotify:track:7o6EwXPnOjDcL4AgEBiULb,PLACEHOLDER: 6423,0.455,0.673,0.034,0.0116,,
spotify:track:4jUjAnx3XwVmo8qbMQWanp,PLACEHOLDER: 6424,0.558,0.586,0.0337,0.0977,,
spotify:track:5hhHYgKKTxk16lx6lIzFK6,PLACEHOLDER: 6425,0.665,0.603,0.0641,0.0325,,
spotify:track:6GAOIIGCDIAUA9yVr96OXZ,PLACEHOLDER: 6426,0.672,0.839,0.0529,0.154,,
spotify:track:5bPiULQ8j6EpEdEXisn7yi,PLACEHOLDER: 6427,0.329,0.651,0.0471,0.0984,,
spotify:track:28as0lgulKikhNu8TZeb66,PLACEHOLDER: 6428,0.306,0.166,0.0347,0.701,,
spotify:track:6MVd0fiTvnNySVpKcxox6I,PLACEHOLDER: 6429,0.765,0.831,0.22,0.0324,,
spotify:track:7N3SAicdAPqwRXu7luvNl2,PLACEHOLDER: 6430,0.31,0.408,0.0301,0.941,,
spotify:track:5yxTv8Na3xU840LygHYkzD,PLACEHOLDER: 6431,0.384,0.502,0.207,0.143,,
spotify:track:5u5wvBQcUTzRzN7dwkrFUB,PLACEHOLDER: 6432,0.441,0.899,0.16,0.0219,,
spotify:track:6hVdTzliXJex6s20tvu1tA,PLACEHOLDER: 6433,0.661,0.91,0.394,0.000779,,
spotify:track:6EbSJq0RTcIgkffkm2D69j,PLACEHOLDER: 6434,0.131,0.596,0.0439,0.00152,,
spotify:track:1YjBJlLZh4wwnfYZCr3jrE,PLACEHOLDER: 6435,0.91,0.508,0.0798,0.148,,
spotify:track:7sTxtuEUBYAx2OG7PmQSRu,PLACEHOLDER: 6436,0.294,0.787,0.0406,0.12,,
spotify:track:1dgWTMoHwTUnQhOQ8SR5fV,PLACEHOLDER: 6437,0.849,0.589,0.0803,0.0476,,
spotify:track:0ycq3rncg8caP1D8vA92Bg,PLACEHOLDER: 6438,0.194,0.717,0.0427,0.19,,
spotify:track:3Y9wdXMh6sNt9fUwUqTqb7,PLACEHOLDER: 6439,0.224,0.166,0.0588,0.982,,
spotify:track:7M2mAOGteBaEE37GmVsYzd,PLACEHOLDER: 6440,0.52,0.771,0.144,0.00312,,
spotify:track:3tjwjBfPO1pyjhnrI0J5Nq,PLACEHOLDER: 6441,0.426,0.743,0.0412,0.000348,,
spotify:track:4xR3MAscflQ262kMeiKshQ,PLACEHOLDER: 6442,0.401,0.294,0.0593,0.882,,
spotify:track:63FkaiOAxCv2UOhkDZeu8w,PLACEHOLDER: 6443,0.822,0.866,0.117,0.229,,
spotify:track:0thP75GquKWuUhwNQafKWl,PLACEHOLDER: 6444,0.165,0.527,0.0341,0.595,,
spotify:track:58ge6dfP91o9oXMzq3XkIS,PLACEHOLDER: 6445,0.234,0.852,0.0543,0.00237,,
spotify:track:1gOyHCxp0S5BJI7awxwzDb,PLACEHOLDER: 6446,0.183,0.621,0.0395,0.0236,,
spotify:track:0ccllnXp7eTzhgPwotvDla,PLACEHOLDER: 6447,0.417,0.429,0.0315,0.7,,
spotify:track:6wky4KlJ045JugvzcZdiN1,PLACEHOLDER: 6448,0.937,0.627,0.0351,0.64,,
spotify:track:0iApfII0PAUVPlgwCPRbls,PLACEHOLDER: 6449,0.562,0.269,0.0934,0.85,,
spotify:track:3guGgIgmswywnQgOwt5j4E,PLACEHOLDER: 6450,0.778,0.894,0.048,0.00908,,
spotify:track:6GSjBO6XdNALflW66Pq5rm,PLACEHOLDER: 6451,0.283,0.582,0.0381,0.246,,
spotify:track:0JcNysfWVWaMS7R6vzGB2k,PLACEHOLDER: 6452,0.652,0.859,0.0482,0.0824,,
spotify:track:6FzUX4kFBss56SSjAsLi7t,PLACEHOLDER: 6453,0.938,0.822,0.0334,0.113,,
spotify:track:7D0igbJTtcP7WQIVYFX0wg,PLACEHOLDER: 6454,0.0372,0.257,0.0368,0.948,,
spotify:track:3ASt4jBSatnN4RGMlym74h,PLACEHOLDER: 6455,0.597,0.89,0.0488,0.117,,
spotify:track:10doAp7BSnZdkjSfdEY3oo,PLACEHOLDER: 6456,0.367,0.761,0.11,0.171,,
spotify:track:1PhmFufQowjegRYc4jAqOq,PLACEHOLDER: 6457,0.761,0.46,0.123,0.413,,
spotify:track:01TeWe9FtQOOoO1xD8idoU,PLACEHOLDER: 6458,0.75,0.886,0.0603,0.000699,,
spotify:track:2BPEaaELoNolecffuhEmbt,PLACEHOLDER: 6459,0.261,0.185,0.033,0.669,,
spotify:track:2dH6JDf5L4kQnDAtxBNeio,PLACEHOLDER: 6460,0.316,0.511,0.0345,0.127,,
spotify:track:6wqJeItl3Vc3az4ZicSQAB,PLACEHOLDER: 6461,0.348,0.974,0.171,0.0177,,
spotify:track:4ljwHVxOaRTuPJe5qtriKr,PLACEHOLDER: 6462,0.564,0.947,0.0558,0.0282,,
spotify:track:437h9GRi70A1BzMzh4cyra,PLACEHOLDER: 6463,0.182,0.657,0.0251,0.0161,,
spotify:track:0XmedqBVGq0BcPO0f3yiyG,PLACEHOLDER: 6464,0.0383,0.035,0.0395,0.804,,
spotify:track:0kQjr0GMEuELsHpmIC6Wr4,PLACEHOLDER: 6465,0.446,0.823,0.0921,0.00465,,
spotify:track:4KDGqtwDGer1BcgOkLaBKL,PLACEHOLDER: 6466,0.0709,0.0399,0.0377,0.974,,
spotify:track:2ArusOBCO5xbJV6QlreriJ,PLACEHOLDER: 6467,0.612,0.454,0.0285,0.0381,,
spotify:track:11gXs1fmRhR5Q6PxD3Lhr4,PLACEHOLDER: 6468,0.473,0.705,0.441,0.0694,,
spotify:track:15zUfY9L1p7bN9JsgaTAP0,PLACEHOLDER: 6469,0.309,0.987,0.108,3.58E-05,,
spotify:track:15kBywEHRhF86XH4wBYsJZ,PLACEHOLDER: 6470,0.595,0.495,0.512,0.0795,,
spotify:track:2xezpH0r1pT7kcx2TPNsZ0,PLACEHOLDER: 6471,0.892,0.653,0.0287,0.0528,,
spotify:track:0KqcynsJLkmfVmTJerle5p,PLACEHOLDER: 6472,0.503,0.688,0.0311,0.0598,,
spotify:track:1N4jhCFeE0hrZGYfpJsSAF,PLACEHOLDER: 6473,0.32,0.719,0.235,0.0121,,
spotify:track:6hFAaTvtzYDkng1T5K4XLB,PLACEHOLDER: 6474,0.778,0.842,0.0312,0.746,,
spotify:track:1htvQortjxd77bL4TIlvQg,PLACEHOLDER: 6475,0.275,0.22,0.0299,0.742,,
spotify:track:4cjrMeGJAxTBQgN1hLVHdU,PLACEHOLDER: 6476,0.526,0.774,0.0321,0.095,,
spotify:track:3AwXlNpK88xYfQ8AV9BOlv,PLACEHOLDER: 6477,0.204,0.263,0.0322,0.614,,
spotify:track:3Kr7ZqFAWqQ5QldkjgndfQ,PLACEHOLDER: 6478,0.453,0.784,0.121,0.00769,,
spotify:track:1E0EOstQRm7YMhFpmDJzaB,PLACEHOLDER: 6479,0.497,0.583,0.173,0.33,,
spotify:track:09OTJMcrEfpVZz5rJmqKhD,PLACEHOLDER: 6480,0.642,0.714,0.0362,0.0739,,
spotify:track:3SWpH05o2ow3GZkhd6EsMZ,PLACEHOLDER: 6481,0.489,0.644,0.0305,0.42,,
spotify:track:1eGSgC6ZhJ8D4nrZZ83LyA,PLACEHOLDER: 6482,0.608,0.902,0.0681,0.00585,,
spotify:track:7tnUft5Sd0D2dS05sOzREL,PLACEHOLDER: 6483,0.363,0.0332,0.0502,0.898,,
spotify:track:6zBt6wBywexwE69riUKYTh,PLACEHOLDER: 6484,0.165,0.848,0.0596,0.0632,,
spotify:track:6gtazv9tg5Z4QWZLAz1IHm,PLACEHOLDER: 6485,0.396,0.601,0.0347,0.175,,
spotify:track:0GprcPh962hOBopHNuUsLV,PLACEHOLDER: 6486,0.388,0.745,0.117,0.24,,
spotify:track:1rstU8Cgc0H16tlid96JLF,PLACEHOLDER: 6487,0.672,0.865,0.0486,0.000136,,
spotify:track:1Se9PsaotWIL5rRdmahmdj,PLACEHOLDER: 6488,0.515,0.621,0.0355,0.0429,,
spotify:track:54u2D6aL4pmxTXW2EGXX7O,PLACEHOLDER: 6489,0.121,0.0303,0.0403,0.984,,
spotify:track:6HK4YGOpZr1ost68QP3ul0,PLACEHOLDER: 6490,0.147,0.429,0.0785,0.632,,
spotify:track:3jpc7DR7B8YF56eYOEv3RO,PLACEHOLDER: 6491,0.26,0.861,0.0903,0.00177,,
spotify:track:1yqVBcyQS203ZSFGkIWEEm,PLACEHOLDER: 6492,0.204,0.915,0.12,1.77E-05,,
spotify:track:7uiJhPg7Sg78rq95Dc0NMT,PLACEHOLDER: 6493,0.873,0.786,0.0414,0.0524,,
spotify:track:3O1hpSOaJDW4SelgUG2XT3,PLACEHOLDER: 6494,0.305,0.273,0.0344,0.599,,
spotify:track:0aW7CSfoMBKBzLE7VerHyn,PLACEHOLDER: 6495,0.376,0.657,0.0325,0.0434,,
spotify:track:0UeYCHOETPfai02uskjJ3x,PLACEHOLDER: 6496,0.425,0.72,0.0432,0.0893,,
spotify:track:3p3rI5BXJgcVNsStkIUEmc,PLACEHOLDER: 6497,0.601,0.434,0.0479,0.617,,
spotify:track:25NFp9ulrdE3oj8Y0r69NG,PLACEHOLDER: 6498,0.292,0.669,0.0443,0.0473,,
spotify:track:0MQWivCeDcykRzehcAsaYm,PLACEHOLDER: 6499,0.369,0.131,0.0397,0.889,,
spotify:track:7EwG72wlpykThzDODEfrwy,PLACEHOLDER: 6500,0.451,0.703,0.0985,0.622,,
spotify:track:3PPgJlgCbwTP14BvcsQjYR,PLACEHOLDER: 6501,0.701,0.829,0.0369,0.113,,
spotify:track:0332p5aiaQ6vyomilcGSy4,PLACEHOLDER: 6502,0.436,0.885,0.259,0.666,,
spotify:track:6iQkiYR8yZnURI8W678PNg,PLACEHOLDER: 6503,0.465,0.864,0.0529,0.543,,
spotify:track:285HeuLxsngjFn4GGegGNm,PLACEHOLDER: 6504,0.525,0.73,0.151,0.24,,
spotify:track:38HVo61ZqLmMQWcmc2gQ4r,PLACEHOLDER: 6505,0.55,0.59,0.229,0.0894,,
spotify:track:0Szig4psER1ESRarCgahmn,PLACEHOLDER: 6506,0.793,0.454,0.0367,0.853,,
spotify:track:39dBTIPkDWYulicumSFMaT,PLACEHOLDER: 6507,0.157,0.201,0.0267,0.891,,
spotify:track:1tzPSule9WZ9B8SujHv8fp,PLACEHOLDER: 6508,0.962,0.873,0.0328,0.0268,,
spotify:track:4n4LY6RflqZsn21EVQfWg2,PLACEHOLDER: 6509,0.435,0.64,0.0302,0.0807,,
spotify:track:1i6N76fftMZhijOzFQ5ZtL,PLACEHOLDER: 6510,0.942,0.521,0.0613,0.0708,,
spotify:track:7sReVMQAn2dkBi0l9Es5Tv,PLACEHOLDER: 6511,0.318,0.421,0.0286,0.677,,
spotify:track:35tWhD29yvWwB0IDRr6zsL,PLACEHOLDER: 6512,0.285,0.468,0.0912,0.018,,
spotify:track:3CaCLFHko5EG90yb2hnP07,PLACEHOLDER: 6513,0.265,0.549,0.221,0.004,,
spotify:track:3M5KZUlRhj5o45WWffv8sA,PLACEHOLDER: 6514,0.0721,0.0525,0.0398,0.958,,
spotify:track:58dSdjfEYNSxte1aNVxuNf,PLACEHOLDER: 6515,0.217,0.282,0.106,0.373,,
spotify:track:3AFPQ1VgO8AJQjSE8ci0jp,PLACEHOLDER: 6516,0.0399,0.225,0.0346,0.935,,
spotify:track:08PiWE0QFZCG0rw3EPWe2y,PLACEHOLDER: 6517,0.468,0.514,0.0932,0.00106,,
spotify:track:0d2svMT7Gaisn7RY4cJRDN,PLACEHOLDER: 6518,0.297,0.673,0.0459,0.285,,
spotify:track:55NZdJhf1zKBZYiNbdGnCb,PLACEHOLDER: 6519,0.209,0.449,0.0416,0.537,,
spotify:track:2FdQ4hkbqZ1X930oxxgZZy,PLACEHOLDER: 6520,0.279,0.806,0.153,0.107,,
spotify:track:3cNjgVBKTJ1SvKhunrCdVy,PLACEHOLDER: 6521,0.235,0.768,0.0587,0.0118,,
spotify:track:0qcjuYtMWhBjXg0Xwt5SzS,PLACEHOLDER: 6522,0.962,0.633,0.0467,0.0581,,
spotify:track:0u6f3tUBKuVUF5TXovLvyj,PLACEHOLDER: 6523,0.241,0.399,0.0477,0.552,,
spotify:track:1KbuhBnzMHp4eq1q6flhWd,PLACEHOLDER: 6524,0.379,0.792,0.0448,0.191,,
spotify:track:4kjiVK4IZWYADcPQR8kzsh,PLACEHOLDER: 6525,0.3,0.32,0.043,0.774,,
spotify:track:4FNzQAFYz8A2a7k5cyn3E2,PLACEHOLDER: 6526,0.711,0.609,0.0408,0.227,,
spotify:track:0pAnXyMsHa21bYfxeyhWoF,PLACEHOLDER: 6527,0.413,0.564,0.185,0.112,,
spotify:track:1JXLva2WziQe1lqhYetzJw,PLACEHOLDER: 6528,0.216,0.715,0.148,0.00228,,
spotify:track:4wh12w6ooB4rmy6FrZIPG4,PLACEHOLDER: 6529,0.548,0.526,0.052,0.217,,
spotify:track:0aVZwOMLntqrkth0DBo5An,PLACEHOLDER: 6530,0.686,0.447,0.0425,0.678,,
spotify:track:6KpO4neDXxGdiEgsivZieY,PLACEHOLDER: 6531,0.078,0.217,0.0352,0.909,,
spotify:track:6rHh8urosEFRI67xVa6fzU,PLACEHOLDER: 6532,0.49,0.26,0.0314,0.913,,
spotify:track:4vbFTxbzA4jexT06k26VXv,PLACEHOLDER: 6533,0.65,0.871,0.378,0.00539,,
spotify:track:3uH44fYapS2PeMFcNEXjPP,PLACEHOLDER: 6534,0.612,0.702,0.0845,0.155,,
spotify:track:6N1EjQjnvhOjFrF6oUmGPa,PLACEHOLDER: 6535,0.771,0.71,0.0371,0.0115,,
spotify:track:6NFuanvmfkAdnPykwsOK91,PLACEHOLDER: 6536,0.388,0.455,0.0436,0.427,,
spotify:track:5rRQC7iidbsdQfDrFAicoK,PLACEHOLDER: 6537,0.446,0.798,0.0678,0.00989,,
spotify:track:6DwnAl6l63e83dDgIzY8P4,PLACEHOLDER: 6538,0.357,0.0964,0.0399,0.835,,
spotify:track:43hwmCbFGvs5kexTbIn9yq,PLACEHOLDER: 6539,0.694,0.954,0.0807,0.0016,,
spotify:track:3ABG1UQTk0eLYUAeWkmfMi,PLACEHOLDER: 6540,0.193,0.481,0.245,0.097,,
spotify:track:5GhnT0mkVQ6HvPbETVYmSa,PLACEHOLDER: 6541,0.316,0.464,0.0287,0.748,,
spotify:track:1bpnYrDCforv9ctJMzJRV8,PLACEHOLDER: 6542,0.245,0.377,0.0343,0.722,,
spotify:track:5AsLwfhLMlcFLvwdlTfd83,PLACEHOLDER: 6543,0.654,0.773,0.0411,0.0609,,
spotify:track:24FkIGW9EY4ETrICMY2QlX,PLACEHOLDER: 6544,0.204,0.994,0.0731,0.0117,,
spotify:track:2x50fMpSjA2WWmptDUStS9,PLACEHOLDER: 6545,0.126,0.581,0.0453,0.00221,,
spotify:track:3f0zkLYUST7i4QfJoMtR3i,PLACEHOLDER: 6546,0.709,0.78,0.0351,0.00299,,
spotify:track:3XHJRxjvpzz3Sq4foccQI2,PLACEHOLDER: 6547,0.691,0.659,0.0618,0.239,,
spotify:track:6nLryX6NcQ8ES4UCHLHJuP,PLACEHOLDER: 6548,0.0492,0.14,0.0374,0.977,,
spotify:track:56Ny0T2wFaSJV6U5RXBV2W,PLACEHOLDER: 6549,0.172,0.348,0.138,0.453,,
spotify:track:4ItcgoMnwohPt8sYUybxz1,PLACEHOLDER: 6550,0.245,0.622,0.0403,0.353,,
spotify:track:4Jz4bjXeiF2SXVj9P4YfY5,PLACEHOLDER: 6551,0.816,0.778,0.0376,0.0469,,
spotify:track:5su7v8UotZpvE5YXEsiNS5,PLACEHOLDER: 6552,0.822,0.889,0.138,0.16,,
spotify:track:2c0c7QiLtjsTs2FN3u9cnC,PLACEHOLDER: 6553,0.327,0.0926,0.0307,0.921,,
spotify:track:34BJO03UEzRx1NVL64fA7j,PLACEHOLDER: 6554,0.738,0.733,0.0333,0.752,,
spotify:track:4d8rLkF805Bv2HlFlPHmpo,PLACEHOLDER: 6555,0.466,0.972,0.0778,0.0593,,
spotify:track:0qY1xEuMFonnRXnrDn7900,PLACEHOLDER: 6556,0.219,0.264,0.0352,0.887,,
spotify:track:3g1RcxR5cwHeYSPncPzdRi,PLACEHOLDER: 6557,0.54,0.484,0.0498,0.289,,
spotify:track:50njrxTVfwLSMAScpu0hmU,PLACEHOLDER: 6558,0.365,0.956,0.061,0.0336,,
spotify:track:2EJ0KpUeMveQ0KyqwdimRy,PLACEHOLDER: 6559,0.291,0.265,0.0301,0.901,,
spotify:track:2XZT7w9AtfsE9ICdUBV9RG,PLACEHOLDER: 6560,0.875,0.87,0.0803,0.00557,,
spotify:track:0RgcOUQg4qYAEt9RIdf3oB,PLACEHOLDER: 6561,0.799,0.692,0.052,0.668,,
spotify:track:64e9nWBepKbGusoPu8AmIr,PLACEHOLDER: 6562,0.43,0.803,0.0451,0.0625,,
spotify:track:4RcOSWoZAQfWuGJkVRmwVE,PLACEHOLDER: 6563,0.545,0.643,0.0391,0.334,,
spotify:track:1cdC9TCqyLwAlsw3fVJaJS,PLACEHOLDER: 6564,0.444,0.754,0.128,0.465,,
spotify:track:49sc9cNZvWKiI5TgPvhulE,PLACEHOLDER: 6565,0.67,0.776,0.0602,0.00632,,
spotify:track:3HBZIY3FVzXu6YjhExNqWe,PLACEHOLDER: 6566,0.338,0.499,0.0601,0.392,,
spotify:track:4i13Vno2UPtn6kp2Ge9N2J,PLACEHOLDER: 6567,0.39,0.865,0.041,0.037,,
spotify:track:7ibjRsuXfAVlya4mCbw2G4,PLACEHOLDER: 6568,0.614,0.649,0.0299,0.0763,,
spotify:track:5sc17b3li6w1qgOKa8JXsx,PLACEHOLDER: 6569,0.181,0.682,0.264,0.205,,
spotify:track:066S2GCR3cxySlPQqA3uoz,PLACEHOLDER: 6570,0.64,0.561,0.0431,0.396,,
